job_id,job_title,company,location,experience_level,salary_inr,skills_required,date_posted,remote,industry,year,month,year_month,salary_lpa,level_numeric,skill_count,skills_clean,skills
JOB00773,Data Analyst,Zomato,Kolkata,Entry,469373.0,"Python, Data Visualization, Statistics, Business Intelligence, Tableau",2024-05-18,Hybrid,Fintech,2024,5,2024-05,4.69,1,5,"Python, Data Visualization, Statistics, Business Intelligence, Tableau","Python, Data Visualization, Statistics, Business Intelligence, Tableau"
JOB00774,Frontend Developer,Byju's,Noida,Mid,1385720.0,"TypeScript, Webpack, Redux, HTML, GraphQL",2024-10-05,Yes,E-commerce,2024,10,2024-10,13.86,2,5,"Typescript, Webpack, Redux, Html, Graphql","Typescript, Webpack, Redux, Html, Graphql"
JOB00775,Machine Learning Engineer,TechCorp India,Delhi NCR,Principal,5269328.0,"Deep Learning, FastAPI, CI/CD, Scikit-learn, TensorFlow, Model Deployment, Kubernetes, Python",2023-02-21,Hybrid,E-commerce,2023,2,2023-02,52.69,5,8,"Deep Learning, Fastapi, Cicd, Scikitlearn, TensorFlow, Model Deployment, Kubernetes, Python","Deep Learning, Fastapi, Cicd, Scikitlearn, TensorFlow, Model Deployment, Kubernetes, Python"
JOB00776,Data Analyst,Accenture,Chennai,Entry,331235.0,"Statistics, Python, Power BI, Tableau, Excel, Pandas",2024-05-12,Yes,IT,2024,5,2024-05,3.31,1,6,"Statistics, Python, Power Bi, Tableau, Excel, Pandas","Statistics, Python, Power Bi, Tableau, Excel, Pandas"
JOB00777,Business Intelligence Analyst,Wipro,Gurgaon,Mid,822930.0,"Business Analysis, SQL, ETL, Excel, Power BI",2022-04-21,Yes,E-commerce,2022,4,2022-04,8.23,2,5,"Business Analysis, Sql, Etl, Excel, Power Bi","Business Analysis, Sql, Etl, Excel, Power Bi"
JOB00778,Cybersecurity Analyst,TCS,Bangalore,Principal,4163426.0,"SIEM, OWASP, Python, Network Security",2023-05-17,Hybrid,E-commerce,2023,5,2023-05,41.63,5,4,"Siem, Owasp, Python, Network Security","Siem, Owasp, Python, Network Security"
JOB00779,Data Analyst,Swiggy,Bangalore,Mid,1192584.0,"R, Power BI, Pandas, Tableau, Statistics",2023-11-22,No,IT,2023,11,2023-11,11.93,2,5,"Power Bi, Pandas, Tableau, Statistics","Power Bi, Pandas, Tableau, Statistics"
JOB00780,Data Analyst,Flipkart,Ahmedabad,Entry,636831.0,"Business Intelligence, Python, R, SQL",2024-03-22,Hybrid,Fintech,2024,3,2024-03,6.37,1,4,"Business Intelligence, Python, Sql","Business Intelligence, Python, Sql"
JOB00781,Cybersecurity Analyst,Capgemini,Kolkata,Senior,2699707.0,"Ethical Hacking, Firewalls, Python, Penetration Testing, Incident Response, OWASP, Network Security, SIEM",2022-09-14,Hybrid,IT,2022,9,2022-09,27.0,3,8,"Ethical Hacking, Firewalls, Python, Penetration Testing, Incident Response, Owasp, Network Security, Siem","Ethical Hacking, Firewalls, Python, Penetration Testing, Incident Response, Owasp, Network Security, Siem"
JOB00782,Software Engineer,Infosys,Delhi NCR,Lead,2885233.0,"Agile, Python, SQL, Git, C++, REST APIs, JavaScript, Spring Boot",2022-12-04,Hybrid,E-commerce,2022,12,2022-12,28.85,4,8,"Agile, Python, Sql, Git, C++, Rest Apis, Javascript, Spring Boot","Agile, Python, Sql, Git, C++, Rest Apis, Javascript, Spring Boot"
JOB00783,Software Engineer,Oracle India,Hyderabad,Senior,1727333.0,"Python, REST APIs, Agile, Java",2023-05-06,Hybrid,IT,2023,5,2023-05,17.27,3,4,"Python, Rest Apis, Agile, Java","Python, Rest Apis, Agile, Java"
JOB00784,Machine Learning Engineer,Infosys,Chennai,Mid,1326116.0,"FastAPI, Docker, Scikit-learn, Azure",2023-02-18,No,IT,2023,2,2023-02,13.26,2,4,"Fastapi, Docker, Scikitlearn, Azure","Fastapi, Docker, Scikitlearn, Azure"
JOB00785,Data Engineer,Google India,Noida,Principal,3688217.0,"Snowflake, Python, Databricks, Kafka, Spark, Hadoop, Big Data, AWS",2023-08-02,Yes,Healthcare,2023,8,2023-08,36.88,5,8,"Snowflake, Python, Databricks, Kafka, Spark, Hadoop, Big Data, Aws","Snowflake, Python, Databricks, Kafka, Spark, Hadoop, Big Data, Aws"
JOB00786,Product Manager,Paytm,Hyderabad,Lead,3246244.0,"Agile, User Research, Data Analysis, A/B Testing, SQL",2022-07-26,Yes,EdTech,2022,7,2022-07,32.46,4,5,"Agile, User Research, Data Analysis, Ab Testing, Sql","Agile, User Research, Data Analysis, Ab Testing, Sql"
JOB00787,Product Manager,Capgemini,Hyderabad,Lead,3500243.0,"Product Strategy, SQL, Agile, Roadmapping, Data Analysis, Communication, Scrum, A/B Testing",2023-04-20,Hybrid,Finance,2023,4,2023-04,35.0,4,8,"Product Strategy, Sql, Agile, Roadmapping, Data Analysis, Communication, Scrum, Ab Testing","Product Strategy, Sql, Agile, Roadmapping, Data Analysis, Communication, Scrum, Ab Testing"
JOB00788,Cloud Architect,Infosys,Kolkata,Principal,5694825.0,"Security, GCP, Microservices, Networking, Docker, Terraform",2024-06-01,Yes,Finance,2024,6,2024-06,56.95,5,6,"Security, GCP, Microservices, Networking, Docker, Terraform","Security, GCP, Microservices, Networking, Docker, Terraform"
JOB00789,Data Engineer,Oracle India,Noida,Principal,3814565.0,"Big Data, Databricks, Snowflake, Spark, Python",2022-10-20,Yes,E-commerce,2022,10,2022-10,38.15,5,5,"Big Data, Databricks, Snowflake, Spark, Python","Big Data, Databricks, Snowflake, Spark, Python"
JOB00790,Machine Learning Engineer,Microsoft India,Mumbai,Lead,3157915.0,"Docker, PyTorch, TensorFlow, REST APIs, Deep Learning",2024-01-15,Yes,Finance,2024,1,2024-01,31.58,4,5,"Docker, PyTorch, TensorFlow, Rest Apis, Deep Learning","Docker, PyTorch, TensorFlow, Rest Apis, Deep Learning"
JOB00791,Business Intelligence Analyst,Oracle India,Kolkata,Lead,3040947.0,"Data Modeling, Python, ETL, Tableau, SQL, Excel, Statistics",2024-01-15,No,EdTech,2024,1,2024-01,30.41,4,7,"Data Modeling, Python, Etl, Tableau, Sql, Excel, Statistics","Data Modeling, Python, Etl, Tableau, Sql, Excel, Statistics"
JOB00792,NLP Engineer,Swiggy,Pune,Mid,1162241.0,"Deep Learning, LLMs, Text Processing, Python, NLTK, BERT",2024-11-02,Hybrid,IT,2024,11,2024-11,11.62,2,6,"Deep Learning, Llms, Text Processing, Python, Nltk, Bert","Deep Learning, Llms, Text Processing, Python, Nltk, Bert"
JOB00793,Data Engineer,Google India,Hyderabad,Entry,688519.0,"dbt, ETL, Python, Hadoop, Spark",2023-08-19,Hybrid,E-commerce,2023,8,2023-08,6.89,1,5,"Dbt, Etl, Python, Hadoop, Spark","Dbt, Etl, Python, Hadoop, Spark"
JOB00794,Cybersecurity Analyst,TCS,Hyderabad,Entry,416943.0,"OWASP, Firewalls, Network Security, SIEM, Penetration Testing, Python, Ethical Hacking",2022-08-12,Hybrid,IT,2022,8,2022-08,4.17,1,7,"Owasp, Firewalls, Network Security, Siem, Penetration Testing, Python, Ethical Hacking","Owasp, Firewalls, Network Security, Siem, Penetration Testing, Python, Ethical Hacking"
JOB00795,NLP Engineer,Capgemini,Ahmedabad,Lead,3408306.0,"SpaCy, LLMs, NLP, TensorFlow, Text Processing",2024-09-22,Yes,Healthcare,2024,9,2024-09,34.08,4,5,"Spacy, Llms, NLP, TensorFlow, Text Processing","Spacy, Llms, NLP, TensorFlow, Text Processing"
JOB00796,DevOps Engineer,Infosys,Delhi NCR,Entry,585779.0,"Terraform, AWS, Azure, CI/CD, Docker",2024-02-18,No,E-commerce,2024,2,2024-02,5.86,1,5,"Terraform, Aws, Azure, Cicd, Docker","Terraform, Aws, Azure, Cicd, Docker"
JOB00797,Software Engineer,TCS,Hyderabad,Entry,410883.0,"Docker, Microservices, Spring Boot, Git",2022-12-27,Yes,Healthcare,2022,12,2022-12,4.11,1,4,"Docker, Microservices, Spring Boot, Git","Docker, Microservices, Spring Boot, Git"
JOB00798,Full Stack Developer,Amazon India,Pune,Entry,456414.0,"Docker, REST APIs, Node.js, SQL, Python, JavaScript, MongoDB",2024-05-27,Yes,Finance,2024,5,2024-05,4.56,1,7,"Docker, Rest Apis, Node.Js, Sql, Python, Javascript, Mongodb","Docker, Rest Apis, Node.Js, Sql, Python, Javascript, Mongodb"
JOB00799,Frontend Developer,Byju's,Gurgaon,Lead,3510041.0,"GraphQL, Vue.js, TypeScript, Webpack, CSS, HTML, Angular",2022-01-21,Yes,IT,2022,1,2022-01,35.1,4,7,"Graphql, Vue.Js, Typescript, Webpack, Css, Html, Angular","Graphql, Vue.Js, Typescript, Webpack, Css, Html, Angular"
JOB00800,Business Intelligence Analyst,Wipro,Kolkata,Principal,4106568.0,"ETL, SQL, Tableau, Excel, Business Analysis, Statistics",2023-10-11,No,EdTech,2023,10,2023-10,41.07,5,6,"Etl, Sql, Tableau, Excel, Business Analysis, Statistics","Etl, Sql, Tableau, Excel, Business Analysis, Statistics"
JOB00801,Business Intelligence Analyst,Byju's,Hyderabad,Entry,536222.0,"Python, Tableau, SQL, Statistics, ETL",2024-05-10,Hybrid,E-commerce,2024,5,2024-05,5.36,1,5,"Python, Tableau, Sql, Statistics, Etl","Python, Tableau, Sql, Statistics, Etl"
JOB00802,Software Engineer,TechCorp India,Pune,Senior,1939905.0,"Docker, Agile, Java, REST APIs, Microservices",2024-01-16,No,EdTech,2024,1,2024-01,19.4,3,5,"Docker, Agile, Java, Rest Apis, Microservices","Docker, Agile, Java, Rest Apis, Microservices"
JOB00803,Cybersecurity Analyst,Amazon India,Mumbai,Entry,666643.0,"OWASP, Penetration Testing, Incident Response, SIEM, Ethical Hacking, Firewalls, Python",2024-12-07,Yes,E-commerce,2024,12,2024-12,6.67,1,7,"Owasp, Penetration Testing, Incident Response, Siem, Ethical Hacking, Firewalls, Python","Owasp, Penetration Testing, Incident Response, Siem, Ethical Hacking, Firewalls, Python"
JOB00804,Full Stack Developer,TCS,Mumbai,Senior,1870976.0,"HTML, React, REST APIs, Docker, Node.js, CSS, AWS, MongoDB",2022-07-23,Yes,Fintech,2022,7,2022-07,18.71,3,8,"Html, React, Rest Apis, Docker, Node.Js, Css, Aws, Mongodb","Html, React, Rest Apis, Docker, Node.Js, Css, Aws, Mongodb"
JOB00805,Data Scientist,Swiggy,Noida,Principal,5225031.0,"R, NLP, Data Visualization, NumPy",2022-07-24,Hybrid,IT,2022,7,2022-07,52.25,5,4,"NLP, Data Visualization, Numpy","NLP, Data Visualization, Numpy"
JOB00806,AI Engineer,Wipro,Delhi NCR,Senior,2382147.0,"NLP, OpenAI API, Prompt Engineering, Python, TensorFlow",2024-08-19,No,E-commerce,2024,8,2024-08,23.82,3,5,"NLP, Openai Api, Prompt Engineering, Python, TensorFlow","NLP, Openai Api, Prompt Engineering, Python, TensorFlow"
JOB00807,NLP Engineer,Flipkart,Chennai,Lead,2515949.0,"BERT, Deep Learning, Transformers, TensorFlow, LLMs, SpaCy",2023-09-22,Yes,E-commerce,2023,9,2023-09,25.16,4,6,"Bert, Deep Learning, Transformers, TensorFlow, Llms, Spacy","Bert, Deep Learning, Transformers, TensorFlow, Llms, Spacy"
JOB00808,Data Scientist,Amazon India,Hyderabad,Entry,313760.0,"Data Visualization, SQL, Pandas, NLP, NumPy",2023-10-13,Hybrid,E-commerce,2023,10,2023-10,3.14,1,5,"Data Visualization, Sql, Pandas, NLP, Numpy","Data Visualization, Sql, Pandas, NLP, Numpy"
JOB00809,Software Engineer,Cognizant,Kolkata,Principal,5141492.0,"Agile, Microservices, Java, Docker, Python",2024-03-10,No,EdTech,2024,3,2024-03,51.41,5,5,"Agile, Microservices, Java, Docker, Python","Agile, Microservices, Java, Docker, Python"
JOB00810,Data Analyst,IBM India,Noida,Lead,2984378.0,"Python, R, Excel, Statistics",2024-03-13,Yes,Healthcare,2024,3,2024-03,29.84,4,4,"Python, Excel, Statistics","Python, Excel, Statistics"
JOB00811,Software Engineer,Freshworks,Kolkata,Entry,348897.0,"Microservices, Java, C++, Agile",2022-06-11,Yes,Fintech,2022,6,2022-06,3.49,1,4,"Microservices, Java, C++, Agile","Microservices, Java, C++, Agile"
JOB00812,Business Intelligence Analyst,Google India,Pune,Mid,1175745.0,"Power BI, Excel, ETL, Tableau, Statistics, Business Analysis",2023-05-18,Hybrid,IT,2023,5,2023-05,11.76,2,6,"Power Bi, Excel, Etl, Tableau, Statistics, Business Analysis","Power Bi, Excel, Etl, Tableau, Statistics, Business Analysis"
JOB00813,Backend Developer,Zoho,Mumbai,Entry,375376.0,"Docker, Redis, Java, AWS",2024-07-29,Yes,Finance,2024,7,2024-07,3.75,1,4,"Docker, Redis, Java, Aws","Docker, Redis, Java, Aws"
JOB00814,Backend Developer,Wipro,Ahmedabad,Senior,1878803.0,"Java, SQL, Flask, Django",2024-03-11,Yes,E-commerce,2024,3,2024-03,18.79,3,4,"Java, Sql, Flask, Django","Java, Sql, Flask, Django"
JOB00815,Machine Learning Engineer,Swiggy,Hyderabad,Lead,3812151.0,"Scikit-learn, Model Deployment, MLOps, CI/CD",2023-10-05,Yes,Healthcare,2023,10,2023-10,38.12,4,4,"Scikitlearn, Model Deployment, Mlops, Cicd","Scikitlearn, Model Deployment, Mlops, Cicd"
JOB00816,Data Scientist,Paytm,Pune,Mid,1391710.0,"Scikit-learn, NumPy, Python, Machine Learning, SQL, Spark, R, Data Visualization",2022-11-21,Yes,Finance,2022,11,2022-11,13.92,2,8,"Scikitlearn, Numpy, Python, Machine Learning, Sql, Spark, Data Visualization","Scikitlearn, Numpy, Python, Machine Learning, Sql, Spark, Data Visualization"
JOB00817,Data Engineer,Wipro,Chennai,Entry,580994.0,"ETL, dbt, Hadoop, SQL",2024-01-18,Yes,Healthcare,2024,1,2024-01,5.81,1,4,"Etl, Dbt, Hadoop, Sql","Etl, Dbt, Hadoop, Sql"
JOB00818,Data Analyst,Byju's,Pune,Mid,787496.0,"Power BI, Business Intelligence, Pandas, Excel, SQL",2023-12-15,No,Fintech,2023,12,2023-12,7.87,2,5,"Power Bi, Business Intelligence, Pandas, Excel, Sql","Power Bi, Business Intelligence, Pandas, Excel, Sql"
JOB00819,Product Manager,Cognizant,Chennai,Lead,3414488.0,"Roadmapping, Data Analysis, Scrum, Agile, User Research, Communication, SQL, Product Strategy",2023-10-01,Hybrid,E-commerce,2023,10,2023-10,34.14,4,8,"Roadmapping, Data Analysis, Scrum, Agile, User Research, Communication, Sql, Product Strategy","Roadmapping, Data Analysis, Scrum, Agile, User Research, Communication, Sql, Product Strategy"
JOB00820,Full Stack Developer,TCS,Ahmedabad,Lead,3388641.0,"SQL, MongoDB, Python, Docker, Node.js, REST APIs, CSS, React",2024-02-05,Yes,IT,2024,2,2024-02,33.89,4,8,"Sql, Mongodb, Python, Docker, Node.Js, Rest Apis, Css, React","Sql, Mongodb, Python, Docker, Node.Js, Rest Apis, Css, React"
JOB00821,Cloud Architect,Flipkart,Hyderabad,Senior,2730754.0,"Terraform, Networking, Microservices, Kubernetes, AWS, Security, Azure",2023-10-23,No,Finance,2023,10,2023-10,27.31,3,7,"Terraform, Networking, Microservices, Kubernetes, Aws, Security, Azure","Terraform, Networking, Microservices, Kubernetes, Aws, Security, Azure"
JOB00822,Machine Learning Engineer,Amazon India,Chennai,Mid,1388866.0,"Kubernetes, PyTorch, REST APIs, TensorFlow, Python, CI/CD",2022-01-23,No,EdTech,2022,1,2022-01,13.89,2,6,"Kubernetes, PyTorch, Rest Apis, TensorFlow, Python, Cicd","Kubernetes, PyTorch, Rest Apis, TensorFlow, Python, Cicd"
JOB00823,Product Manager,Freshworks,Kolkata,Senior,1987899.0,"Agile, Roadmapping, Scrum, SQL, Communication, User Research, Product Strategy, Data Analysis",2022-06-03,Hybrid,E-commerce,2022,6,2022-06,19.88,3,8,"Agile, Roadmapping, Scrum, Sql, Communication, User Research, Product Strategy, Data Analysis","Agile, Roadmapping, Scrum, Sql, Communication, User Research, Product Strategy, Data Analysis"
JOB00824,Frontend Developer,Wipro,Mumbai,Senior,1915551.0,"JavaScript, Redux, GraphQL, Webpack, Vue.js",2024-05-12,No,Finance,2024,5,2024-05,19.16,3,5,"Javascript, Redux, Graphql, Webpack, Vue.Js","Javascript, Redux, Graphql, Webpack, Vue.Js"
JOB00825,Data Engineer,Swiggy,Pune,Senior,2739775.0,"SQL, Big Data, Python, Airflow, Databricks, Kafka, ETL",2022-01-10,Yes,E-commerce,2022,1,2022-01,27.4,3,7,"Sql, Big Data, Python, Airflow, Databricks, Kafka, Etl","Sql, Big Data, Python, Airflow, Databricks, Kafka, Etl"
JOB00826,Data Scientist,Wipro,Kolkata,Principal,5712552.0,"SQL, Scikit-learn, Python, Machine Learning",2024-08-20,Hybrid,Healthcare,2024,8,2024-08,57.13,5,4,"Sql, Scikitlearn, Python, Machine Learning","Sql, Scikitlearn, Python, Machine Learning"
JOB00827,Backend Developer,Zomato,Mumbai,Senior,2225246.0,"Java, MongoDB, Flask, SQL, Python, Django, Node.js",2024-07-19,No,EdTech,2024,7,2024-07,22.25,3,7,"Java, Mongodb, Flask, Sql, Python, Django, Node.Js","Java, Mongodb, Flask, Sql, Python, Django, Node.Js"
JOB00828,Machine Learning Engineer,Flipkart,Chennai,Entry,417448.0,"REST APIs, Python, PyTorch, TensorFlow",2023-10-24,Yes,IT,2023,10,2023-10,4.17,1,4,"Rest Apis, Python, PyTorch, TensorFlow","Rest Apis, Python, PyTorch, TensorFlow"
JOB00829,Software Engineer,Oracle India,Mumbai,Senior,2627341.0,"Java, Spring Boot, Docker, Python",2022-04-09,No,Healthcare,2022,4,2022-04,26.27,3,4,"Java, Spring Boot, Docker, Python","Java, Spring Boot, Docker, Python"
JOB00830,Business Intelligence Analyst,HCL Technologies,Gurgaon,Principal,5091975.0,"Power BI, Statistics, Data Modeling, Excel, SQL, Tableau",2023-10-16,No,Fintech,2023,10,2023-10,50.92,5,6,"Power Bi, Statistics, Data Modeling, Excel, Sql, Tableau","Power Bi, Statistics, Data Modeling, Excel, Sql, Tableau"
JOB00831,DevOps Engineer,TCS,Pune,Entry,573554.0,"Azure, Linux, Terraform, Bash Scripting, GCP, AWS, CI/CD, Monitoring",2023-04-08,No,Fintech,2023,4,2023-04,5.74,1,8,"Azure, Linux, Terraform, Bash Scripting, GCP, Aws, Cicd, Monitoring","Azure, Linux, Terraform, Bash Scripting, GCP, Aws, Cicd, Monitoring"
JOB00832,Machine Learning Engineer,Zomato,Bangalore,Senior,2671291.0,"Model Deployment, REST APIs, CI/CD, Scikit-learn, TensorFlow",2022-06-03,Yes,IT,2022,6,2022-06,26.71,3,5,"Model Deployment, Rest Apis, Cicd, Scikitlearn, TensorFlow","Model Deployment, Rest Apis, Cicd, Scikitlearn, TensorFlow"
JOB00833,AI Engineer,Swiggy,Hyderabad,Mid,1190891.0,"NLP, OpenAI API, TensorFlow, PyTorch, LangChain, Computer Vision, Prompt Engineering",2023-10-01,Hybrid,IT,2023,10,2023-10,11.91,2,7,"NLP, Openai Api, TensorFlow, PyTorch, Langchain, Computer Vision, Prompt Engineering","NLP, Openai Api, TensorFlow, PyTorch, Langchain, Computer Vision, Prompt Engineering"
JOB00834,NLP Engineer,IBM India,Kolkata,Mid,929412.0,"SpaCy, NLTK, BERT, Text Processing, Deep Learning, NLP",2022-05-21,Yes,Fintech,2022,5,2022-05,9.29,2,6,"Spacy, Nltk, Bert, Text Processing, Deep Learning, NLP","Spacy, Nltk, Bert, Text Processing, Deep Learning, NLP"
JOB00835,Backend Developer,Cognizant,Pune,Principal,3928088.0,"SQL, Java, Docker, Django, Python",2024-08-01,Yes,E-commerce,2024,8,2024-08,39.28,5,5,"Sql, Java, Docker, Django, Python","Sql, Java, Docker, Django, Python"
JOB00836,AI Engineer,Google India,Noida,Principal,5398513.0,"Computer Vision, TensorFlow, LangChain, PyTorch, NLP, OpenAI API",2022-11-05,No,EdTech,2022,11,2022-11,53.99,5,6,"Computer Vision, TensorFlow, Langchain, PyTorch, NLP, Openai Api","Computer Vision, TensorFlow, Langchain, PyTorch, NLP, Openai Api"
JOB00837,Frontend Developer,Oracle India,Chennai,Entry,531389.0,"CSS, React, JavaScript, Webpack, Angular, TypeScript",2023-02-02,No,Finance,2023,2,2023-02,5.31,1,6,"Css, React, Javascript, Webpack, Angular, Typescript","Css, React, Javascript, Webpack, Angular, Typescript"
JOB00838,Data Engineer,Wipro,Bangalore,Senior,2610573.0,"Snowflake, ETL, AWS, Spark, Python, Kafka, Databricks, dbt",2023-03-26,Yes,EdTech,2023,3,2023-03,26.11,3,8,"Snowflake, Etl, Aws, Spark, Python, Kafka, Databricks, Dbt","Snowflake, Etl, Aws, Spark, Python, Kafka, Databricks, Dbt"
JOB00839,Backend Developer,Zomato,Chennai,Mid,769045.0,"Java, FastAPI, Django, REST APIs, MongoDB, Redis, Python, AWS",2023-07-04,Yes,Finance,2023,7,2023-07,7.69,2,8,"Java, Fastapi, Django, Rest Apis, Mongodb, Redis, Python, Aws","Java, Fastapi, Django, Rest Apis, Mongodb, Redis, Python, Aws"
JOB00840,Frontend Developer,Oracle India,Chennai,Senior,2750559.0,"JavaScript, React, Vue.js, HTML, CSS, TypeScript",2024-09-03,Yes,Healthcare,2024,9,2024-09,27.51,3,6,"Javascript, React, Vue.Js, Html, Css, Typescript","Javascript, React, Vue.Js, Html, Css, Typescript"
JOB00841,AI Engineer,Flipkart,Delhi NCR,Entry,387370.0,"LLMs, OpenAI API, PyTorch, Python, Vector Databases",2024-08-29,Yes,Finance,2024,8,2024-08,3.87,1,5,"Llms, Openai Api, PyTorch, Python, Vector Databases","Llms, Openai Api, PyTorch, Python, Vector Databases"
JOB00842,Backend Developer,Accenture,Ahmedabad,Entry,389509.0,"Redis, Flask, SQL, Python",2024-09-27,Yes,IT,2024,9,2024-09,3.9,1,4,"Redis, Flask, Sql, Python","Redis, Flask, Sql, Python"
JOB00843,Cybersecurity Analyst,Oracle India,Delhi NCR,Entry,597411.0,"Penetration Testing, Ethical Hacking, Incident Response, Python, Firewalls, Network Security",2022-07-24,No,E-commerce,2022,7,2022-07,5.97,1,6,"Penetration Testing, Ethical Hacking, Incident Response, Python, Firewalls, Network Security","Penetration Testing, Ethical Hacking, Incident Response, Python, Firewalls, Network Security"
JOB00844,Business Intelligence Analyst,Amazon India,Noida,Senior,2644447.0,"Python, Data Modeling, Power BI, Excel, SQL, Business Analysis",2023-09-09,Hybrid,EdTech,2023,9,2023-09,26.44,3,6,"Python, Data Modeling, Power Bi, Excel, Sql, Business Analysis","Python, Data Modeling, Power Bi, Excel, Sql, Business Analysis"
JOB00845,DevOps Engineer,Zomato,Bangalore,Entry,441524.0,"Monitoring, Bash Scripting, Docker, AWS, Jenkins, Terraform, Kubernetes, CI/CD",2024-01-02,Yes,EdTech,2024,1,2024-01,4.42,1,8,"Monitoring, Bash Scripting, Docker, Aws, Jenkins, Terraform, Kubernetes, Cicd","Monitoring, Bash Scripting, Docker, Aws, Jenkins, Terraform, Kubernetes, Cicd"
JOB00846,Business Intelligence Analyst,Byju's,Ahmedabad,Lead,3253758.0,"Tableau, Excel, Python, ETL, SQL",2023-07-15,Hybrid,Finance,2023,7,2023-07,32.54,4,5,"Tableau, Excel, Python, Etl, Sql","Tableau, Excel, Python, Etl, Sql"
JOB00847,Backend Developer,Amazon India,Gurgaon,Senior,2194567.0,"Redis, REST APIs, FastAPI, AWS, Django, Python, MongoDB",2024-12-01,Yes,E-commerce,2024,12,2024-12,21.95,3,7,"Redis, Rest Apis, Fastapi, Aws, Django, Python, Mongodb","Redis, Rest Apis, Fastapi, Aws, Django, Python, Mongodb"
JOB00848,Product Manager,Paytm,Pune,Lead,3688377.0,"SQL, Agile, Product Strategy, Data Analysis, A/B Testing, User Research",2022-11-04,Hybrid,EdTech,2022,11,2022-11,36.88,4,6,"Sql, Agile, Product Strategy, Data Analysis, Ab Testing, User Research","Sql, Agile, Product Strategy, Data Analysis, Ab Testing, User Research"
JOB00849,AI Engineer,Freshworks,Mumbai,Mid,1018395.0,"Computer Vision, TensorFlow, Vector Databases, Python, NLP, Prompt Engineering, LangChain",2023-08-03,Yes,E-commerce,2023,8,2023-08,10.18,2,7,"Computer Vision, TensorFlow, Vector Databases, Python, NLP, Prompt Engineering, Langchain","Computer Vision, TensorFlow, Vector Databases, Python, NLP, Prompt Engineering, Langchain"
JOB00850,Backend Developer,Paytm,Noida,Entry,525613.0,"Docker, Python, AWS, FastAPI, Node.js, SQL",2023-08-04,Yes,IT,2023,8,2023-08,5.26,1,6,"Docker, Python, Aws, Fastapi, Node.Js, Sql","Docker, Python, Aws, Fastapi, Node.Js, Sql"
JOB00851,Business Intelligence Analyst,Microsoft India,Chennai,Senior,1799146.0,"Business Analysis, Tableau, Power BI, Python, SQL",2024-08-27,Hybrid,Fintech,2024,8,2024-08,17.99,3,5,"Business Analysis, Tableau, Power Bi, Python, Sql","Business Analysis, Tableau, Power Bi, Python, Sql"
JOB00852,Full Stack Developer,Amazon India,Gurgaon,Lead,3337001.0,"SQL, CSS, HTML, React",2024-06-11,Yes,Fintech,2024,6,2024-06,33.37,4,4,"Sql, Css, Html, React","Sql, Css, Html, React"
JOB00853,Product Manager,Freshworks,Ahmedabad,Mid,962165.0,"Roadmapping, Data Analysis, Scrum, Communication, Product Strategy",2023-09-01,Hybrid,Finance,2023,9,2023-09,9.62,2,5,"Roadmapping, Data Analysis, Scrum, Communication, Product Strategy","Roadmapping, Data Analysis, Scrum, Communication, Product Strategy"
JOB00854,Full Stack Developer,Flipkart,Ahmedabad,Lead,2701415.0,"REST APIs, AWS, MongoDB, CSS, Node.js",2023-12-27,No,E-commerce,2023,12,2023-12,27.01,4,5,"Rest Apis, Aws, Mongodb, Css, Node.Js","Rest Apis, Aws, Mongodb, Css, Node.Js"
JOB00855,DevOps Engineer,Freshworks,Noida,Entry,593029.0,"Jenkins, Kubernetes, AWS, GCP",2023-05-12,No,Finance,2023,5,2023-05,5.93,1,4,"Jenkins, Kubernetes, Aws, GCP","Jenkins, Kubernetes, Aws, GCP"
JOB00856,Data Engineer,Swiggy,Bangalore,Principal,5872191.0,"Python, AWS, Hadoop, Databricks, dbt, SQL",2024-11-26,Yes,IT,2024,11,2024-11,58.72,5,6,"Python, Aws, Hadoop, Databricks, Dbt, Sql","Python, Aws, Hadoop, Databricks, Dbt, Sql"
JOB00857,Backend Developer,Infosys,Chennai,Entry,474841.0,"Java, FastAPI, Redis, SQL, Flask, REST APIs, Python, MongoDB",2024-11-12,Hybrid,Finance,2024,11,2024-11,4.75,1,8,"Java, Fastapi, Redis, Sql, Flask, Rest Apis, Python, Mongodb","Java, Fastapi, Redis, Sql, Flask, Rest Apis, Python, Mongodb"
JOB00858,Cloud Architect,Zoho,Chennai,Lead,2786057.0,"GCP, Terraform, Networking, Microservices, AWS",2024-09-20,Yes,IT,2024,9,2024-09,27.86,4,5,"GCP, Terraform, Networking, Microservices, Aws","GCP, Terraform, Networking, Microservices, Aws"
JOB00859,Data Scientist,Zomato,Bangalore,Mid,1333120.0,"Pandas, Machine Learning, TensorFlow, Data Visualization",2022-08-01,Hybrid,E-commerce,2022,8,2022-08,13.33,2,4,"Pandas, Machine Learning, TensorFlow, Data Visualization","Pandas, Machine Learning, TensorFlow, Data Visualization"
JOB00860,Full Stack Developer,Zoho,Ahmedabad,Entry,363864.0,"Docker, AWS, React, Node.js, CSS, SQL",2023-06-18,Hybrid,EdTech,2023,6,2023-06,3.64,1,6,"Docker, Aws, React, Node.Js, Css, Sql","Docker, Aws, React, Node.Js, Css, Sql"
